Screen title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MAME filename,MD5,SHA1,SHA256,SHA512
The King of Fighters 2002: Challenge to Ultimate Battle Fēngyún Zàiqǐ Plus@The King of Fighters 2002: Challenge to Ultimate Battle 風雲再起 Plus,thekingoffighters2002ctub,China,,Eolith/Playmore,Playmore/Eolith,#input:joystick>8:buttons>4 #players:1 #genre:fighting #arcadeboard:snk>mvs #lang:en #set:2 #unlicensed:bootleg,kf2k2pla.zip|kof2002.zip,d334e31766cdd477e2836ea7d6287f94,f2768eedb7b5f952858e4a3d01bcf1b4046b9b85,2c30a27b01d23f428d80d662a4d26fee8910dce9c6b28f314f0829c17ad23e18,34ea8b98df426276bc7a264aae2771042958806b977e3c2e7530bb6ee888adb10ab0f83360d0c455788ecec13a790aff76ef2178d23e45410a272af4efa75718
The King of Fighters 2002: Challenge to Ultimate Battle Magic Plus,thekingoffighters2002ctub,China,,Eolith/Playmore,Playmore/Eolith,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en #unlicensed:bootleg,kf2k2mp.zip|kof2002.zip,d334e31766cdd477e2836ea7d6287f94,f2768eedb7b5f952858e4a3d01bcf1b4046b9b85,2c30a27b01d23f428d80d662a4d26fee8910dce9c6b28f314f0829c17ad23e18,34ea8b98df426276bc7a264aae2771042958806b977e3c2e7530bb6ee888adb10ab0f83360d0c455788ecec13a790aff76ef2178d23e45410a272af4efa75718
The King of Fighters 2002: Challenge to Ultimate Battle Magic Plus II,thekingoffighters2002ctub,China,,Eolith/Playmore,Playmore/Eolith,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en #unlicensed:bootleg,kf2k2mp2.zip|kof2002.zip,d334e31766cdd477e2836ea7d6287f94,f2768eedb7b5f952858e4a3d01bcf1b4046b9b85,2c30a27b01d23f428d80d662a4d26fee8910dce9c6b28f314f0829c17ad23e18,34ea8b98df426276bc7a264aae2771042958806b977e3c2e7530bb6ee888adb10ab0f83360d0c455788ecec13a790aff76ef2178d23e45410a272af4efa75718
The King of Fighters 2003,thekingoffighters2003,World,2003-12-12,SNK NeoGeo,SNK Playmore,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,kof2003.zip,edc592cf29ccd6de12c8a66f4196d64e,37f5183e8b3aff132fcd8473f4b055bfa63f68d6,5be926c46a27ee6efc6a4dcc440b8db0cf529db4ed590abc46d43163cb84002d,f38a1c144b3957a02354ed662d07d42da0ae93f6c6919e88543b0e8cba1f5fa3b248798a432f0b5bcce0c9b7c1d78b0e10d6ea93b6e1bceaf0a53a81c558eaf6
The King of Fighters 2003,thekingoffighters2003,World,,SNK NeoGeo,SNK Playmore,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #set:1 #unlicensed:bootleg,kf2k3bl.zip|kof2003.zip,edc592cf29ccd6de12c8a66f4196d64e,37f5183e8b3aff132fcd8473f4b055bfa63f68d6,5be926c46a27ee6efc6a4dcc440b8db0cf529db4ed590abc46d43163cb84002d,f38a1c144b3957a02354ed662d07d42da0ae93f6c6919e88543b0e8cba1f5fa3b248798a432f0b5bcce0c9b7c1d78b0e10d6ea93b6e1bceaf0a53a81c558eaf6
The King of Fighters 2003,thekingoffighters2003,World,,SNK NeoGeo,SNK Playmore,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #set:2 #unlicensed:bootleg,kf2k3bla.zip|kof2003.zip,edc592cf29ccd6de12c8a66f4196d64e,37f5183e8b3aff132fcd8473f4b055bfa63f68d6,5be926c46a27ee6efc6a4dcc440b8db0cf529db4ed590abc46d43163cb84002d,f38a1c144b3957a02354ed662d07d42da0ae93f6c6919e88543b0e8cba1f5fa3b248798a432f0b5bcce0c9b7c1d78b0e10d6ea93b6e1bceaf0a53a81c558eaf6
The King of Fighters 2004 Ex Hero,thekingoffighters2003,China,2004,SNK NeoGeo,SNK Playmore,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en #unlicensed:bootleg,kf2k3pl.zip|kof2003.zip,edc592cf29ccd6de12c8a66f4196d64e,37f5183e8b3aff132fcd8473f4b055bfa63f68d6,5be926c46a27ee6efc6a4dcc440b8db0cf529db4ed590abc46d43163cb84002d,f38a1c144b3957a02354ed662d07d42da0ae93f6c6919e88543b0e8cba1f5fa3b248798a432f0b5bcce0c9b7c1d78b0e10d6ea93b6e1bceaf0a53a81c558eaf6
The King of Fighters 2004 Ex Fēngyún Plus@The King of Fighters 2004 Ex 風雲 Plus,thekingoffighters2003,China,2004,SNK NeoGeo,SNK Playmore,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:en #unlicensed:bootleg,kf2k3upl.zip|kof2003.zip,edc592cf29ccd6de12c8a66f4196d64e,37f5183e8b3aff132fcd8473f4b055bfa63f68d6,5be926c46a27ee6efc6a4dcc440b8db0cf529db4ed590abc46d43163cb84002d,f38a1c144b3957a02354ed662d07d42da0ae93f6c6919e88543b0e8cba1f5fa3b248798a432f0b5bcce0c9b7c1d78b0e10d6ea93b6e1bceaf0a53a81c558eaf6
The Next Space,thenextspace,Japan,1989,Pasadena International,SNK,#input:joystick>8:buttons>2 #players:2:coop #search:tate>cw #genre:shmup>v #arcadeboard:snk #lang:en,tnextspcj.zip|tnextspc.zip,317213e306d94b263223be11689dcf4d,d15321c4199632c8039ecf5b64b543eee2ed93da,be4231c65d85ceb0da0dd73c9fad3fea8868ea3817901a195a02f6d3966363f9,85ac581d5b91539d1600c078146cc7b78311ece02617d6fdacfcf314b50db5938b519d96603ddc1c622bdaa3da5693e67de9d3811fe533c83fcfb170e41efe81
The Next Space,thenextspace,World,1989,Pasadena International,SNK,#input:joystick>8:buttons>2 #players:2:coop #search:tate>cw #genre:shmup>v #arcadeboard:snk #lang:en #set:1 #mameparent,tnextspc.zip,317213e306d94b263223be11689dcf4d,d15321c4199632c8039ecf5b64b543eee2ed93da,be4231c65d85ceb0da0dd73c9fad3fea8868ea3817901a195a02f6d3966363f9,85ac581d5b91539d1600c078146cc7b78311ece02617d6fdacfcf314b50db5938b519d96603ddc1c622bdaa3da5693e67de9d3811fe533c83fcfb170e41efe81
The Next Space,thenextspace,World,1989,Pasadena International,SNK,#input:joystick>8:buttons>2 #players:2:coop #search:tate>cw #genre:shmup>v #arcadeboard:snk #lang:en #set:2,tnextspc2.zip|tnextspc.zip,317213e306d94b263223be11689dcf4d,d15321c4199632c8039ecf5b64b543eee2ed93da,be4231c65d85ceb0da0dd73c9fad3fea8868ea3817901a195a02f6d3966363f9,85ac581d5b91539d1600c078146cc7b78311ece02617d6fdacfcf314b50db5938b519d96603ddc1c622bdaa3da5693e67de9d3811fe533c83fcfb170e41efe81
The Super Spy,thesuperspy,World,1990-10-08,SNK,SNK,#input:joystick>4:buttons>3 #players:1 #genre:action:shooting>gallery #arcadeboard:snk>mvs #lang:ja:en #mameparent,superspy.zip,344f1401d33a4435e2284269a615cd89,d37c691f04362a77bffae8cf828cede9a37663c2,cbdfdd3a1e39f70f574e8195e4c7cf64472c0818dc39d5a7707f2ef0dd5f1e04,14f442ff0f54a2faf42eb5c9e0aca1e63980e71714b5d5e522b7f4d8ad8e8d198be62733067c7a7cc759975ceb315cde72887b394f465ddd1d7f1fdf7e9c0331
Thrash Rally,trashrally,World,1991-11-08,Alpha Denshi,SNK/Alpha Denshi,#input:joystick>2h:buttons>2 #players:1 #genre:racing #arcadeboard:snk>mvs #lang:en #mameparent,trally.zip,150f7c49dde4efb740c21cbb6bbd4595,c567f66b05918a178a22983792f1abf67f40c1e6,d332ca427aabe60d380b94d8eb810b749e7a0119861f9cfc3d1fb5695e22b915,50c6e5b6b0508c5300f81ef3074f32f9efd3dde52bad646f82d2b381b272f0a2ee9b2719391d4d7b6e773fa244d9889b97d5a9dadd1dae9c49eea53f45695e15
Tokuten-Ō: Super Sidekicks / Super Sidekicks@Super Sidekicks 特点王 / Super Sidekicks,tokutenou,World,1992-12-14,SNK,SNK,#input:joystick>8:buttons>2 #players:2:vs #genre:sports>soccer #arcadeboard:snk>mvs #lang:ja:en #mameparent,ssideki.zip,f7da6b534f41fa65575577d76716cd77,3567311d415eda269a07320cb0b60aac16b17c63,d6e109c474661c5715631667c4485503c7a730797b586329fc06793b332c3a72,80e2d07554cadf40d66e8c8d98cb52ec98e143364239718e533884859340f94b841a7b5c2f2901879a7b17be7140368ae7a8b4ccbfa5d1c5b97d45284e2239c9
Tokuten-Ō 2: Real Fight Football / Super Sidekicks 2: The World Championship@特点王2 リアルファイトフットボール / Super Sidekicks 2: The World Championship,tokutenou2realfightfootball,World,1994-04-19,SNK,SNK,#input:joystick>8:buttons>3 #players:2:vs #genre:sports>soccer #arcadeboard:snk>mvs #lang:ja:en #mameparent,ssideki2.zip,d454f1c7d25a95153b7cd0e6300cfbc7,3c271dd57d0396746b00a68bb695f9a2fced3a1d,047e761b5dc408b835fb1fdbd811fe33874c7d52e898cf20925a4b4bdaba9cdc,6bd73a61ad542aa36e414b473cba8a3833cfa48b1380981ee3246e1c8999b8def0dd63898c40286eeb3f605c6029899537756e7273a27bf5c04d563b9f15b839
Tokuten-Ō 3: Eikō e no Michi: Super Sidekicks 3: The Next Glory / Super Sidekicks 3: The Next Glory@特点王3 栄光への道 Super Sidekicks3 The Next Glory / The Next Glory: Super Sidekicks 3,tokutenou3eikouenomichi,World,1995-03-07,SNK,SNK,#input:joystick>8:buttons>3 #players:2:vs #genre:sports>soccer #arcadeboard:snk>mvs #lang:ja:en #mameparent,ssideki3.zip,dac8a413a3045306012332afef0105f0,6bafa133bb0392a341127f04bdf10649aa107b27,de093b37510ab12f7175525f8033f18547b767d4fcfa5216211155f253d84393,d40735efc3375f0082702f167897c7f558318c5ef4a350852615ae912e74cc9ec789ae2df81fa42d3670402658101e69c2ccd19acf861145be46b4c632d6b7d5
Tokuten-Ō: Honoo no Libero: SNK Football Championship / The Ultimate 11: SNK Football Championship@SNK Football Championship 特点王 炎のリベロ / The Ultimate 11: SNK Football Championship,tokutenouhonoonolibero,World,1996-10-16,SNK,SNK,#input:joystick>8:buttons>3 #players:2:vs #genre:sports>soccer #arcadeboard:snk>mvs #lang:ja:en #mameparent,ssideki4.zip,fc7088d10dbc9202a7f6777a97cd229b,853769f696d75594b006e38e9a3b045fd4e91afd,3859ad6f3eb8e9ae45344ad73847fe82a43d1ae5f314242f01315d209cc0bff3,fe46b7c551137d1574f5ee229418ae8fbc7830c029a2476ca964d0a1def7efc1c96f7b005c5962a9c3e971b866cf500738c65cdb7a2c30b76a68575bd9b41a08
Top Hunter: Roddy & Cathy,tophunterroddyandcathy,World,1994-05-18,SNK,SNK,#input:joystick>4:buttons>3 #players:2:coop #genre:action>platformer #arcadeboard:snk>mvs #lang:ja:en #mameparent,tophuntr.zip,00cf000cf340a123775cd4de592ce178,ab7306e16676c711f0510ab6d73eadbc9da1452a,ee47cc0a1af13d86cc57b08b62d83bc361a9af59fa139101b7ab589c4617a011,c89c54fb69c104ef8aab2c53c11fe6de98277762b3060442ea8454d1826df009d711b79deba5f4a65006641f95f26b3f780b6fe058841920af16d720f10afe53
Top Player's Golf,topplayersgolf,World,1990-05-23,SNK,SNK,#input:joystick>8:buttons>2 #players:2:vs #genre:sports>golf #arcadeboard:snk>mvs #lang:ja:en #mameparent,tpgolf.zip,ddf9840ab2ab01ced9e5e6577ae809f7,448a739690763c01581c8548ba9b5f61dd18029b,fa3b0c084e46756a37cf7e81fbf760940557b014cb9fc202683a2329ad8137d7,f6a0663d54c3c94a507a22c0dd95bed4a5fd1f86936233cc2891846202b56773361fad077e07e235e1eead44cf4c9395286ab0ccaf5385c4d0bfabf26a012a0e
Touch Down Fever,touchdownfever,Japan,1987,SNK,SNK,#input:joystick>rotary>8:buttons>2 #players:4:coop:vs #search:tate>cw #genre:sports>football #arcadeboard:snk #lang:en,tdfeverj.zip|tdfever.zip,e23c859ccb5111f48f894e1f6a6559d0,3c2637a8aebc7a462a53ca6ddaa8123dd3d30bc8,608804705f3189e167dd5713611d1bf9c2f8238a76c7a2df531c838c823e6533,ee1df8f0fc31a0135a9a160e963160cf6d06fd74bbf07cdc8b876791d00e10cfdcb7dd80125703908bbdc6e2b1e4008db8d3a8ce8cfd44cccad3e6403f836b91
Touch Down Fever,touchdownfever,USA,1987,SNK,SNK,#input:joystick>rotary>8:buttons>2 #players:4:coop:vs #search:tate>cw #genre:sports>football #arcadeboard:snk #lang:en #mameparent,tdfever.zip,e23c859ccb5111f48f894e1f6a6559d0,3c2637a8aebc7a462a53ca6ddaa8123dd3d30bc8,608804705f3189e167dd5713611d1bf9c2f8238a76c7a2df531c838c823e6533,ee1df8f0fc31a0135a9a160e963160cf6d06fd74bbf07cdc8b876791d00e10cfdcb7dd80125703908bbdc6e2b1e4008db8d3a8ce8cfd44cccad3e6403f836b91
Touch Down Fever 2,touchdownfever,World,1987,SNK,SNK,#input:joystick>rotary>8:buttons>2 #players:4:coop:vs #search:tate>cw #genre:sports>football #arcadeboard:snk #lang:en,tdfever2.zip|tdfever.zip,e23c859ccb5111f48f894e1f6a6559d0,3c2637a8aebc7a462a53ca6ddaa8123dd3d30bc8,608804705f3189e167dd5713611d1bf9c2f8238a76c7a2df531c838c823e6533,ee1df8f0fc31a0135a9a160e963160cf6d06fd74bbf07cdc8b876791d00e10cfdcb7dd80125703908bbdc6e2b1e4008db8d3a8ce8cfd44cccad3e6403f836b91
Touch Down Fever 2,touchdownfever,World,1987,SNK,SNK,#input:joystick>rotary>8:buttons>2 #players:4:coop:vs #search:tate>cw #genre:sports>football #arcadeboard:snk #lang:en #unlicensed:bootleg,tdfever2b.zip|tdfever.zip,e23c859ccb5111f48f894e1f6a6559d0,3c2637a8aebc7a462a53ca6ddaa8123dd3d30bc8,608804705f3189e167dd5713611d1bf9c2f8238a76c7a2df531c838c823e6533,ee1df8f0fc31a0135a9a160e963160cf6d06fd74bbf07cdc8b876791d00e10cfdcb7dd80125703908bbdc6e2b1e4008db8d3a8ce8cfd44cccad3e6403f836b91
Tsūkai Gangan Kōshinkyoku / Aggressors of Dark Kombat@痛快 Gangan 行進曲 / Aggressors of Dark Kombat,tsuukaigangankoushinkyoku,World,1994-07-26,ADK,SNK/ADK,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,aodk.zip,72c0271a7b34b9da155765e3d4cf3102,3e0c64f4ce186901f5f498e3e7064e2ff1b120f9,40a3545de53162002773e51d8f8c8b58137f6569a42136998044e36c71f2a183,2140985127bab63786f3473ff378dc95b3b3678bd91764937e9231ee41b32ed3a78b0db28e38f0c9562833e0f51b86bacef34bb4d3c97ad4c6e28d89c5e7fb69
Twinkle Star Sprites@ティンクルスタースプライツ Twinkle Star Sprites / TwinkleStar Sprites,twinklestarsprites,World,1996-11-25,ADK,SNK/ADK,#input:joystick>8:buttons>2 #players:2:coop #genre:shmup #arcadeboard:snk>mvs #lang:ja:en #mameparent,twinspri.zip,9c2f52aed5a185e8e19fab591d444da5,177020f18285ae7f80e1134c2e1c86969f3ab092,f9e5bbddd2882d544f177982c34c7a00440a450a4d2f6de947f8485ffe184ce1,7a1c62bc50afd8d80614ab73201c18cda170c037f462f131c42ae39d97f2b49585052b50c21b0bb47d498f021c88dae994e58213164f2d27d27b715bbd08f902
Ucchan Nanchan no Honoo no Challenger: Ultra Denryū Iraira Bō / The Irritating Maze@ウッチャンナンチャンの炎のチャレンジャー ウルトラ電流イライラ棒 Ultra Denryu Iraira Bou / The Irritating Maze,ultradenryuuiararabou,World,1997-08-25,Saurus/SNK,SNK,#input:trackball:buttons>1 #players:1 #genre:action>maze:puzzle #based #arcadeboard:snk>mvs #lang:ja:en #mameparent,irrmaze.zip,d0731294df5f0bdc9e8cd9079bb11d1d,09e81aa3ba3800725d5534e4fd601f0d0162e81e,f5448d3cc9357841b134ccdd92eb7ddd1b76e20a8ee9897aca1a6ff8ae2c3803,585da06440f3d6626dad446584a4bd7152d558b80f41121183895de6862c4b8c1b5f197dc8e5aed417b4b14340e03005689bae16b0bfa814461fc6d6d202d635
V Liner,vliner,World,2001,BrezzaSoft,Dyna,#input:joystick>8:buttons>6 #players:1 #genre:parlor>pinball #arcadeboard:snk>mvs #lang:en #unfinished:proto,vliner53.zip|vliner.zip,cda7c4d94bc9692896c28e8eba9aa23e,d6a59b0307ee56b2f367b9264942e7fd2c77f056,ac762a28671a1149bfcfd0f251f5f67425b528745f883df547c23a54e3d29f19,d5ebdedd89575416895814fe16a3ae6bd26c9766b58c1006db256c8bf075e1988ee08d5288314cd06fb0a76382c152db92b8939812c7af1d1919ab59d0ca6e33
V Liner,vliner,World,2001,BrezzaSoft,Dyna,#input:joystick>8:buttons>6 #players:1 #genre:parlor>pinball #arcadeboard:snk>mvs #lang:en #unfinished:proto,vliner54.zip|vliner.zip,cda7c4d94bc9692896c28e8eba9aa23e,d6a59b0307ee56b2f367b9264942e7fd2c77f056,ac762a28671a1149bfcfd0f251f5f67425b528745f883df547c23a54e3d29f19,d5ebdedd89575416895814fe16a3ae6bd26c9766b58c1006db256c8bf075e1988ee08d5288314cd06fb0a76382c152db92b8939812c7af1d1919ab59d0ca6e33
V Liner,vliner,World,2001,BrezzaSoft,Dyna,#input:joystick>8:buttons>6 #players:1 #genre:parlor>pinball #arcadeboard:snk>mvs #lang:en #unfinished:proto,vliner6e.zip|vliner.zip,cda7c4d94bc9692896c28e8eba9aa23e,d6a59b0307ee56b2f367b9264942e7fd2c77f056,ac762a28671a1149bfcfd0f251f5f67425b528745f883df547c23a54e3d29f19,d5ebdedd89575416895814fe16a3ae6bd26c9766b58c1006db256c8bf075e1988ee08d5288314cd06fb0a76382c152db92b8939812c7af1d1919ab59d0ca6e33
V Liner,vliner,World,2001,BrezzaSoft,Dyna,#input:joystick>8:buttons>6 #players:1 #genre:parlor>pinball #arcadeboard:snk>mvs #lang:en #unfinished:proto,vliner7e.zip|vliner.zip,cda7c4d94bc9692896c28e8eba9aa23e,d6a59b0307ee56b2f367b9264942e7fd2c77f056,ac762a28671a1149bfcfd0f251f5f67425b528745f883df547c23a54e3d29f19,d5ebdedd89575416895814fe16a3ae6bd26c9766b58c1006db256c8bf075e1988ee08d5288314cd06fb0a76382c152db92b8939812c7af1d1919ab59d0ca6e33
V Liner,vliner,World,2001,BrezzaSoft,Dyna,#input:joystick>8:buttons>6 #players:1 #genre:parlor>pinball #arcadeboard:snk>mvs #lang:en #unfinished:proto #mameparent,vliner.zip,cda7c4d94bc9692896c28e8eba9aa23e,d6a59b0307ee56b2f367b9264942e7fd2c77f056,ac762a28671a1149bfcfd0f251f5f67425b528745f883df547c23a54e3d29f19,d5ebdedd89575416895814fe16a3ae6bd26c9766b58c1006db256c8bf075e1988ee08d5288314cd06fb0a76382c152db92b8939812c7af1d1919ab59d0ca6e33
Vanguard,vanguard,Japan,1981,SNK,SNK,#input:joystick>8:buttons>4 #players:2:alt #genre:shmup>h>v #arcadeboard:snk #lang:en,vanguardj.zip|vanguard.zip,55eb0ee2f4f845ca2bc3c35b5e3f66f1,6fafbbd3a07554f51addf3c993f7c458e3f8ee53,89aff333612413eec2ce3a2c30838dcd798f6b132bf0c873783cfd780beb2f2f,fc420855181dec47fd1e325b53e65454cc248c442cab64baf10684a271d690cb5aef7ea428bf54f93fbfe510b93a59bc7da9da3f76bc15f19d99fec63c7ce717
Vanguard,vanguard,USA,1981,SNK,Centuri,#input:joystick>8:buttons>4 #players:2:alt #genre:shmup>h>v #arcadeboard:snk #lang:en,vanguardc.zip|vanguard.zip,55eb0ee2f4f845ca2bc3c35b5e3f66f1,6fafbbd3a07554f51addf3c993f7c458e3f8ee53,89aff333612413eec2ce3a2c30838dcd798f6b132bf0c873783cfd780beb2f2f,fc420855181dec47fd1e325b53e65454cc248c442cab64baf10684a271d690cb5aef7ea428bf54f93fbfe510b93a59bc7da9da3f76bc15f19d99fec63c7ce717
Vanguard,vanguard,Germany,1981,SNK,SNK,#input:joystick>8:buttons>4 #players:2:alt #genre:shmup>h>v #arcadeboard:snk #lang:en,vanguardg.zip|vanguard.zip,55eb0ee2f4f845ca2bc3c35b5e3f66f1,6fafbbd3a07554f51addf3c993f7c458e3f8ee53,89aff333612413eec2ce3a2c30838dcd798f6b132bf0c873783cfd780beb2f2f,fc420855181dec47fd1e325b53e65454cc248c442cab64baf10684a271d690cb5aef7ea428bf54f93fbfe510b93a59bc7da9da3f76bc15f19d99fec63c7ce717
Vanguard,vanguard,World,1981,SNK,SNK,#input:joystick>8:buttons>4 #players:2:alt #genre:shmup>h>v #arcadeboard:snk #lang:en #mameparent,vanguard.zip,55eb0ee2f4f845ca2bc3c35b5e3f66f1,6fafbbd3a07554f51addf3c993f7c458e3f8ee53,89aff333612413eec2ce3a2c30838dcd798f6b132bf0c873783cfd780beb2f2f,fc420855181dec47fd1e325b53e65454cc248c442cab64baf10684a271d690cb5aef7ea428bf54f93fbfe510b93a59bc7da9da3f76bc15f19d99fec63c7ce717
Vanguard II,vanguard2,World,1984,SNK,SNK,#input:joystick>8:buttons>2 #players:2:alt #search:tate>ccw #genre:shmup #arcadeboard:snk #lang:en #mameparent,vangrd2.zip,72834da34b5cba8558d9eb8dce0826eb,1d02261ea75d21e535837af6d83d826770419110,c423cb917a34ec297d2b966139def3c951ef3b0adaa2660945d6be5bf8a343a0,e9be76cf1e1d29801140c432a0705c6e1e198c643ef8dc1e61c52d8520b04d679312e70e2d8ddb24b20c690c220818adb00640d38a5b05a7ae600360827add1a
Viewpoint,viewpoint,World,1992-11-20,Aicom/Sammy,SNK/Sammy,#input:joystick>8:buttons>2 #players:2:coop #genre:shmup>i #arcadeboard:snk>mvs #lang:ja:en #mameparent,viewpoin.zip,5412dbaa13196fd977d2e3cff06d8ef9,02df5b3266acaddef1ae77ee598acc45017176c0,971f2a882b2a12e39895df0e72366c9bb4e10aa6ebf0e943ddf7cd5703a646bd,bb82dc16de76d651d3942f57a4dad01b56fcae8a14b2521ce08511de2934d91d807bb4b134d4e32c1521217a3aa9f11e3739bdc9c2041dd45c9512b295bd53a0
Viewpoint,viewpoint,World,,Aicom/Sammy,SNK/Sammy,#input:joystick>8:buttons>2 #players:2:coop #genre:shmup>i #arcadeboard:snk>mvs #lang:ja:en #unfinished:proto,viewpoinp.zip|viewpoin.zip,5412dbaa13196fd977d2e3cff06d8ef9,02df5b3266acaddef1ae77ee598acc45017176c0,971f2a882b2a12e39895df0e72366c9bb4e10aa6ebf0e943ddf7cd5703a646bd,bb82dc16de76d651d3942f57a4dad01b56fcae8a14b2521ce08511de2934d91d807bb4b134d4e32c1521217a3aa9f11e3739bdc9c2041dd45c9512b295bd53a0
Waku Waku 7@わくわく7 Waku Waku Seven / Waku Waku 7,wakuwaku7,World,1996-11-21,Sunsoft,SNK/Sunsoft,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,wakuwak7.zip,6e12eb749c206523847c74fc850fcd3e,265da2b82ec7fa9391bfde45c28807d9f5b23f61,66d099effd7a664e670abeeb4a1321f242a67b10ee35b222f37ea339f501462c,b50a1a8b1944d602833f7864daf5e0bb3e3c4f8d1424f99992c2aef063ab4ded653c0b71a8d46b1817cef683b542a61d7d0be9e7957ee2cfe4baeacd11c94e23
Wang Jung Wang / Fight Fever@왕중왕 / Fight Fever,wangjungwang,World,1994-06-28,Viccom/SNK,SNK/Viccom,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ko:en #set:1 #mameparent,fightfev.zip,98ce5c5dfe937435e7ddf0aeb57db239,a4279fd4d6ac6d4e89e80fbdb29dab2b80d58dc8,4b93943010ea7bc6047e11c7ba297b7b82baf081ca53b60c4cf5e0c201b42cf7,0f2e94a17136f43e2e11bc301df11f8787eee6f8a306d0d903c86634b20e5a6ed8683e4aaef5b5759e1689551f97b92b5dffe3d43a5e1f6cb342384310eab82e
Wang Jung Wang / Fight Fever@왕중왕 / Fight Fever,wangjungwang,World,,Viccom/SNK,SNK/Viccom,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ko:en #set:2,fightfeva.zip|fightfev.zip,98ce5c5dfe937435e7ddf0aeb57db239,a4279fd4d6ac6d4e89e80fbdb29dab2b80d58dc8,4b93943010ea7bc6047e11c7ba297b7b82baf081ca53b60c4cf5e0c201b42cf7,0f2e94a17136f43e2e11bc301df11f8787eee6f8a306d0d903c86634b20e5a6ed8683e4aaef5b5759e1689551f97b92b5dffe3d43a5e1f6cb342384310eab82e
World Heroes,worldheroes,World,1992-07-28,Alpha Denshi,SNK/Alpha Denshi,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,wh1.zip,dc235c515e5258fb51082b953502e780,7c5efcdc488cd7e3a0e8095c5431e8a1e07b132c,1edca4fec33eb49e28fb6cc5174733fca3dfad0de60bd32d3881b5f16add047e,7f61f7d45e27f49037ebf28752857323420202c5a51ae1d5d111ca1e3738454be3f8865f86bd93ac66d9fc4b0bb49ee7609926f4852430c0c3de5614b80be5e1
World Heroes 2,worldheroes2,World,1993-04-26,ADK,SNK/ADK,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,wh2.zip,48218da1dfa8be2d31a5bcc281d2338d,533287d5ea38cd36852bb256f5a00c5837976daf,6945b298edad144fd47433becc96ad9a5f8ad988cef3c80c037890bea0571d94,bd672f06889e3461a7193738414e66ba807e18c280c1ef4da879bd70e9d49dd58814103f28c9b6fd78d70e690859af30b74a9ae7e0ea70d164c2ab164f693517
World Heroes 2 Jet,worldheroes2jet,World,1994-04-26,ADK,SNK/ADK,#input:joystick>8:buttons>3 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,wh2j.zip,f3d8651db423a7f4304cea027fe07f33,19afe24195678123cad56ab09a8130c7fc0c7674,97b2231fd0e12d2b346af0a65eb75d79e6d65de942f5c1ee8d81c1d8412f9730,971575e45a5a444b0290401756a4ccba458566efb984c4e70a5ed644f16786d162ec6cf79676ec0cfe298902051629e01f617a5ee6dd2d15c5ed93392086a05f
World Heroes Perfect,worldheroesperfect,World,1995-05-25,ADK,SNK/ADK,#input:joystick>8:buttons>4 #players:2:vs #genre:fighting #arcadeboard:snk>mvs #lang:ja:en #mameparent,whp.zip,ebda270423154e632033bbb33233b30a,75aca7a80bf5ae82c140c71dc60ab90d8b8fe5f4,f2b30427c0bd88e6b3ea6160fb7aed67ce72049dc07694ec1cdbbcb9346c84a0,319fccffd7f63c052757215374dd610eb0cd8b2186a16a05c3fd59f0e90455adc237cf3ebf8e233ed9cddb879f9b9478c92fc02328866bab2f5647862fb1362d
ZuPaPa!,zupapa,World,2001-09-01,SNK,SNK,#input:joystick>8:buttons>2 #players:2:coop #genre:action>platformer #arcadeboard:snk>mvs #lang:ja:en #mameparent,zupapa.zip,cd0a12ab3ef9e4f18f69ca36af6f2fba,143d5169aa8c53b90ce537437d70d981652d95a6,99231d56a544f5a995aebda9e3507d89edef73907e565dd43d6997f832f9e948,1b761bc74a86a7b0aca4ffcbc9767d251411b5ef079899c2ed3cd871d86676da215a7ef766836b663267a47aaa51e056d7000946e77cc39f3187dda31e111dfa
